time_s,voltage_V,current_A
+4.260940E+01,+3.413517E+00,-1.051669E+00
+4.265060E+01,+3.413493E+00,-1.051676E+00
+4.269180E+01,+3.413491E+00,-1.051652E+00
+4.273310E+01,+3.413483E+00,-1.051610E+00
+4.277430E+01,+3.413465E+00,-1.051620E+00
+4.281550E+01,+3.413459E+00,-1.051630E+00
+4.285680E+01,+3.413447E+00,-1.051606E+00
+4.289800E+01,+3.413444E+00,-1.051564E+00
+4.293920E+01,+3.413436E+00,-1.051537E+00
+4.298040E+01,+3.413415E+00,-1.051489E+00
+4.302170E+01,+3.413430E+00,-1.051492E+00
+4.306290E+01,+3.413409E+00,-1.051538E+00
+4.310410E+01,+3.413402E+00,-1.051492E+00
+4.314540E+01,+3.413373E+00,-1.051548E+00
+4.318660E+01,+3.413369E+00,-1.051559E+00
+4.322780E+01,+3.413354E+00,-1.051514E+00
+4.326910E+01,+3.413343E+00,-1.051486E+00
+4.331030E+01,+3.413339E+00,-1.051477E+00
+4.335150E+01,+3.413326E+00,-1.051468E+00
+4.339280E+01,+3.413318E+00,-1.051476E+00
+4.343400E+01,+3.413301E+00,-1.051454E+00
+4.347530E+01,+3.413288E+00,-1.051434E+00
+4.351650E+01,+3.413277E+00,-1.051413E+00
+4.355770E+01,+3.413271E+00,-1.051406E+00
+4.359900E+01,+3.413258E+00,-1.051400E+00
+4.364020E+01,+3.413261E+00,-1.051370E+00
+4.368140E+01,+3.413243E+00,-1.051343E+00
+4.372270E+01,+3.413252E+00,-1.051309E+00
+4.376390E+01,+3.413237E+00,-1.051305E+00
+4.380520E+01,+3.413233E+00,-1.051270E+00
+4.384640E+01,+3.413214E+00,-1.051268E+00
+4.388760E+01,+3.413220E+00,-1.051220E+00
+4.392890E+01,+3.413212E+00,-1.051194E+00
+4.397010E+01,+3.413210E+00,-1.051173E+00
+4.401130E+01,+3.413188E+00,-1.051166E+00
+4.405260E+01,+3.413184E+00,-1.051152E+00
+4.409380E+01,+3.413178E+00,-1.051069E+00
+4.413510E+01,+3.413172E+00,-1.051136E+00
+4.417630E+01,+3.413152E+00,-1.051124E+00
+4.421750E+01,+3.413135E+00,-1.051093E+00
+4.425880E+01,+3.413140E+00,-1.051078E+00
+4.430000E+01,+3.413127E+00,-1.051069E+00
+4.434120E+01,+3.413121E+00,-1.051097E+00
+4.438250E+01,+3.413096E+00,-1.051081E+00
+4.442370E+01,+3.413091E+00,-1.051028E+00
+4.446490E+01,+3.413091E+00,-1.051010E+00
+4.450610E+01,+3.413068E+00,-1.051014E+00
+4.454740E+01,+3.413074E+00,-1.050987E+00
+4.458860E+01,+3.413059E+00,-1.050953E+00
+4.462980E+01,+3.413051E+00,-1.050949E+00
+4.467110E+01,+3.413043E+00,-1.050936E+00
+4.471230E+01,+3.413032E+00,-1.050930E+00
+4.475350E+01,+3.413019E+00,-1.050903E+00
+4.479480E+01,+3.413004E+00,-1.050901E+00
+4.483600E+01,+3.413007E+00,-1.050850E+00
+4.487720E+01,+3.412994E+00,-1.050837E+00
+4.491850E+01,+3.412992E+00,-1.050790E+00
+4.495970E+01,+3.412987E+00,-1.050740E+00
+4.500090E+01,+3.412992E+00,-1.050678E+00
+4.504220E+01,+3.412985E+00,-1.050676E+00
+4.508340E+01,+3.412981E+00,-1.050695E+00
+4.512460E+01,+3.412954E+00,-1.050672E+00
+4.516590E+01,+3.412964E+00,-1.050573E+00
+4.520710E+01,+3.412956E+00,-1.050547E+00
+4.524830E+01,+3.412962E+00,-1.050483E+00
+4.528950E+01,+3.412954E+00,-1.050469E+00
+4.533080E+01,+3.412935E+00,-1.050458E+00
+4.537200E+01,+3.412928E+00,-1.050456E+00
+4.541320E+01,+3.412926E+00,-1.050449E+00
+4.545440E+01,+3.412907E+00,-1.050437E+00
+4.549560E+01,+3.412894E+00,-1.050467E+00
+4.553690E+01,+3.412888E+00,-1.050494E+00
+4.557810E+01,+3.412863E+00,-1.050503E+00
+4.561930E+01,+3.412856E+00,-1.050468E+00
+4.566060E+01,+3.412850E+00,-1.050450E+00
+4.570180E+01,+3.412837E+00,-1.050446E+00
+4.574300E+01,+3.412829E+00,-1.050415E+00
+4.578430E+01,+3.412816E+00,-1.050377E+00
+4.582550E+01,+3.412835E+00,-1.050327E+00
+4.586680E+01,+3.412812E+00,-1.050334E+00
+4.590800E+01,+3.412807E+00,-1.050293E+00
+4.594920E+01,+3.412793E+00,-1.050339E+00
+4.599050E+01,+3.412771E+00,-1.050339E+00
+4.603170E+01,+3.412763E+00,-1.050352E+00
+4.607300E+01,+3.412746E+00,-1.050321E+00
+4.611420E+01,+3.412751E+00,-1.050228E+00
+4.615540E+01,+3.412750E+00,-1.050260E+00
+4.619670E+01,+3.412729E+00,-1.050279E+00
+4.623790E+01,+3.412715E+00,-1.050257E+00
+4.627910E+01,+3.412700E+00,-1.050248E+00
+4.632040E+01,+3.412699E+00,-1.050238E+00
+4.636160E+01,+3.412702E+00,-1.050190E+00
+4.640280E+01,+3.412697E+00,-1.050194E+00
+4.644400E+01,+3.412664E+00,-1.050205E+00
+4.648530E+01,+3.412664E+00,-1.050207E+00
+4.652650E+01,+3.412651E+00,-1.050149E+00
+4.656770E+01,+3.412653E+00,-1.050110E+00
+4.660890E+01,+3.412645E+00,-1.050070E+00
+4.665010E+01,+3.412645E+00,-1.050080E+00
+4.669130E+01,+3.412630E+00,-1.050031E+00
+4.673250E+01,+3.412622E+00,-1.050049E+00
+4.677380E+01,+3.412606E+00,-1.050063E+00
+4.681500E+01,+3.412598E+00,-1.050038E+00
+4.685620E+01,+3.412589E+00,-1.050053E+00
+4.689740E+01,+3.412577E+00,-1.050017E+00
+4.693860E+01,+3.412558E+00,-1.049992E+00
+4.697980E+01,+3.412550E+00,-1.050025E+00
+4.702100E+01,+3.412545E+00,-1.050018E+00
+4.706220E+01,+3.412537E+00,-1.049989E+00
+4.710340E+01,+3.412532E+00,-1.049971E+00
+4.714470E+01,+3.412520E+00,-1.049949E+00
+4.718590E+01,+3.412514E+00,-1.049920E+00
+4.722710E+01,+3.412484E+00,-1.049916E+00
+4.726830E+01,+3.412490E+00,-1.049928E+00
+4.730950E+01,+3.412473E+00,-1.049939E+00
+4.735070E+01,+3.412465E+00,-1.049950E+00
+4.739190E+01,+3.412457E+00,-1.049941E+00
+4.743310E+01,+3.412448E+00,-1.049913E+00
+4.747430E+01,+3.412439E+00,-1.049882E+00
+4.751550E+01,+3.412444E+00,-1.049841E+00
+4.755670E+01,+3.412429E+00,-1.049837E+00
+4.759790E+01,+3.412420E+00,-1.049852E+00
+4.763910E+01,+3.412397E+00,-1.049826E+00
+4.768030E+01,+3.412397E+00,-1.049794E+00
+4.772150E+01,+3.412393E+00,-1.049803E+00
+4.776270E+01,+3.412384E+00,-1.049792E+00
+4.780390E+01,+3.412382E+00,-1.049743E+00
+4.784510E+01,+3.412380E+00,-1.049654E+00
+4.788630E+01,+3.412363E+00,-1.049718E+00
+4.792750E+01,+3.412340E+00,-1.049697E+00
+4.796880E+01,+3.412346E+00,-1.049595E+00
+4.801000E+01,+3.412346E+00,-1.049601E+00
+4.805120E+01,+3.412334E+00,-1.049509E+00
+4.809250E+01,+3.412355E+00,-1.049498E+00
+4.813370E+01,+3.412327E+00,-1.049536E+00
+4.817500E+01,+3.412293E+00,-1.049546E+00
+4.821620E+01,+3.412297E+00,-1.049577E+00
+4.825740E+01,+3.412272E+00,-1.049610E+00
+4.829870E+01,+3.412264E+00,-1.049598E+00
+4.833990E+01,+3.412262E+00,-1.049558E+00
+4.838110E+01,+3.412258E+00,-1.049566E+00
+4.842240E+01,+3.412228E+00,-1.049557E+00
+4.846360E+01,+3.412238E+00,-1.049500E+00
+4.850490E+01,+3.412211E+00,-1.049512E+00
+4.854610E+01,+3.412219E+00,-1.049519E+00
+4.858740E+01,+3.412198E+00,-1.049518E+00
+4.862860E+01,+3.412177E+00,-1.049482E+00
+4.866980E+01,+3.412186E+00,-1.049455E+00
+4.871110E+01,+3.412173E+00,-1.049430E+00
+4.875210E+01,+3.412175E+00,-1.049428E+00
+4.879330E+01,+3.412156E+00,-1.049399E+00
+4.883460E+01,+3.412164E+00,-1.049374E+00
+4.887580E+01,+3.412160E+00,-1.049366E+00
+4.891700E+01,+3.412147E+00,-1.049347E+00
+4.895830E+01,+3.412145E+00,-1.049361E+00
+4.899950E+01,+3.412116E+00,-1.049387E+00
+4.904070E+01,+3.412093E+00,-1.049367E+00
+4.908200E+01,+3.412088E+00,-1.049370E+00
+4.912320E+01,+3.412084E+00,-1.049362E+00
+4.916440E+01,+3.412082E+00,-1.049341E+00
+4.920570E+01,+3.412069E+00,-1.049317E+00
+4.924690E+01,+3.412067E+00,-1.049321E+00
+4.928810E+01,+3.412039E+00,-1.049286E+00
+4.932940E+01,+3.412044E+00,-1.049264E+00
+4.937060E+01,+3.412037E+00,-1.049240E+00
+4.941180E+01,+3.412025E+00,-1.049223E+00
+4.945300E+01,+3.412018E+00,-1.049177E+00
+4.949430E+01,+3.412021E+00,-1.049139E+00
+4.953550E+01,+3.412020E+00,-1.049138E+00
+4.957670E+01,+3.412003E+00,-1.049121E+00
+4.961790E+01,+3.412001E+00,-1.049086E+00
+4.965920E+01,+3.412003E+00,-1.049086E+00
+4.970040E+01,+3.411991E+00,-1.049047E+00
+4.974160E+01,+3.411978E+00,-1.049027E+00
+4.978290E+01,+3.411970E+00,-1.048992E+00
+4.982410E+01,+3.411967E+00,-1.048980E+00
+4.986530E+01,+3.411944E+00,-1.048984E+00
+4.990650E+01,+3.411944E+00,-1.048952E+00
+4.994770E+01,+3.411931E+00,-1.048950E+00
+4.998900E+01,+3.411934E+00,-1.048966E+00
+5.003020E+01,+3.411913E+00,-1.048965E+00
+5.007140E+01,+3.411910E+00,-1.048948E+00
+5.011260E+01,+3.411891E+00,-1.048962E+00
+5.015390E+01,+3.411881E+00,-1.048910E+00
+5.019510E+01,+3.411891E+00,-1.048885E+00
+5.023630E+01,+3.411864E+00,-1.048907E+00
+5.027760E+01,+3.411856E+00,-1.048883E+00
+5.031880E+01,+3.411868E+00,-1.048852E+00
+5.036000E+01,+3.411855E+00,-1.048833E+00
+5.040130E+01,+3.411839E+00,-1.048815E+00
+5.044250E+01,+3.411847E+00,-1.048778E+00
+5.048380E+01,+3.411834E+00,-1.048756E+00
+5.052500E+01,+3.411813E+00,-1.048738E+00
+5.056620E+01,+3.411809E+00,-1.048729E+00
+5.060750E+01,+3.411800E+00,-1.048701E+00
+5.064870E+01,+3.411792E+00,-1.048694E+00
+5.069000E+01,+3.411794E+00,-1.048685E+00
+5.073120E+01,+3.411784E+00,-1.048639E+00
+5.077250E+01,+3.411779E+00,-1.048637E+00
+5.081370E+01,+3.411764E+00,-1.048614E+00
+5.085490E+01,+3.411766E+00,-1.048613E+00
+5.089620E+01,+3.411752E+00,-1.048596E+00
+5.093740E+01,+3.411743E+00,-1.048597E+00
+5.097870E+01,+3.411743E+00,-1.048575E+00
+5.101990E+01,+3.411747E+00,-1.048551E+00
+5.106110E+01,+3.411722E+00,-1.048515E+00
+5.110240E+01,+3.411716E+00,-1.048497E+00
+5.114360E+01,+3.411694E+00,-1.048400E+00
+5.118480E+01,+3.411731E+00,-1.048429E+00
+5.122610E+01,+3.411699E+00,-1.048434E+00
+5.126730E+01,+3.411690E+00,-1.048472E+00
+5.130860E+01,+3.411665E+00,-1.048494E+00
+5.134980E+01,+3.411655E+00,-1.048492E+00
+5.139100E+01,+3.411652E+00,-1.048482E+00
+5.143230E+01,+3.411648E+00,-1.048475E+00
+5.147350E+01,+3.411629E+00,-1.048466E+00
+5.151470E+01,+3.411619E+00,-1.048453E+00
+5.155590E+01,+3.411612E+00,-1.048435E+00
+5.159720E+01,+3.411623E+00,-1.048355E+00
+5.163840E+01,+3.411606E+00,-1.048417E+00
+5.167960E+01,+3.411591E+00,-1.048437E+00
+5.172090E+01,+3.411570E+00,-1.048409E+00
+5.176210E+01,+3.411565E+00,-1.048439E+00
+5.180330E+01,+3.411557E+00,-1.048417E+00
+5.184460E+01,+3.411551E+00,-1.048396E+00
+5.188580E+01,+3.411538E+00,-1.048302E+00
+5.192700E+01,+3.411559E+00,-1.048344E+00
+5.196820E+01,+3.411529E+00,-1.048368E+00
+5.200950E+01,+3.411511E+00,-1.048337E+00
+5.205070E+01,+3.411519E+00,-1.048291E+00
+5.209190E+01,+3.411521E+00,-1.048272E+00
+5.213320E+01,+3.411517E+00,-1.048239E+00
+5.217440E+01,+3.411494E+00,-1.048201E+00
+5.221560E+01,+3.411506E+00,-1.048179E+00
+5.225680E+01,+3.411494E+00,-1.048156E+00
+5.229810E+01,+3.411500E+00,-1.048123E+00
+5.233930E+01,+3.411479E+00,-1.048180E+00
+5.238050E+01,+3.411462E+00,-1.048168E+00
+5.242170E+01,+3.411445E+00,-1.048139E+00
+5.246290E+01,+3.411447E+00,-1.048141E+00
+5.250420E+01,+3.411432E+00,-1.048141E+00
+5.254540E+01,+3.411422E+00,-1.048134E+00
+5.258660E+01,+3.411415E+00,-1.048108E+00
+5.262780E+01,+3.411417E+00,-1.048097E+00
+5.266900E+01,+3.411411E+00,-1.048085E+00
+5.271030E+01,+3.411400E+00,-1.048010E+00
+5.275150E+01,+3.411392E+00,-1.048006E+00
+5.279270E+01,+3.411403E+00,-1.048013E+00
+5.283400E+01,+3.411377E+00,-1.047984E+00
+5.287520E+01,+3.411364E+00,-1.047939E+00
+5.291650E+01,+3.411358E+00,-1.047920E+00
+5.295770E+01,+3.411364E+00,-1.047898E+00
+5.299890E+01,+3.411354E+00,-1.047882E+00
+5.304020E+01,+3.411364E+00,-1.047768E+00
+5.308140E+01,+3.411356E+00,-1.047758E+00
+5.312260E+01,+3.411343E+00,-1.047726E+00
+5.316390E+01,+3.411341E+00,-1.047707E+00
+5.320510E+01,+3.411337E+00,-1.047698E+00
+5.324630E+01,+3.411341E+00,-1.047667E+00
+5.328760E+01,+3.411320E+00,-1.047701E+00
+5.332880E+01,+3.411313E+00,-1.047742E+00
+5.337010E+01,+3.411274E+00,-1.047726E+00
+5.341130E+01,+3.411288E+00,-1.047703E+00
+5.345250E+01,+3.411277E+00,-1.047693E+00
+5.349380E+01,+3.411263E+00,-1.047642E+00
+5.353500E+01,+3.411259E+00,-1.047702E+00
+5.357620E+01,+3.411248E+00,-1.047712E+00
+5.361750E+01,+3.411229E+00,-1.047683E+00
+5.365870E+01,+3.411229E+00,-1.047670E+00
+5.369990E+01,+3.411217E+00,-1.047676E+00
+5.374120E+01,+3.411197E+00,-1.047701E+00
+5.378240E+01,+3.411191E+00,-1.047697E+00
+5.382360E+01,+3.411181E+00,-1.047714E+00
+5.386480E+01,+3.411166E+00,-1.047712E+00
+5.390610E+01,+3.411155E+00,-1.047661E+00
+5.394730E+01,+3.411155E+00,-1.047708E+00
+5.398850E+01,+3.411130E+00,-1.047718E+00
+5.402980E+01,+3.411123E+00,-1.047702E+00
+5.407100E+01,+3.411121E+00,-1.047674E+00
+5.411220E+01,+3.411112E+00,-1.047674E+00
+5.415340E+01,+3.411094E+00,-1.047658E+00
+5.419470E+01,+3.411094E+00,-1.047659E+00
+5.423590E+01,+3.411085E+00,-1.047670E+00
+5.427710E+01,+3.411072E+00,-1.047659E+00
+5.431840E+01,+3.411057E+00,-1.047681E+00
+5.435960E+01,+3.411040E+00,-1.047661E+00
+5.440080E+01,+3.411026E+00,-1.047680E+00
+5.444200E+01,+3.411011E+00,-1.047691E+00
+5.448330E+01,+3.411001E+00,-1.047682E+00
+5.452450E+01,+3.410990E+00,-1.047693E+00
+5.456570E+01,+3.410980E+00,-1.047711E+00
+5.460690E+01,+3.410969E+00,-1.047720E+00
+5.464810E+01,+3.410956E+00,-1.047716E+00
+5.468940E+01,+3.410958E+00,-1.047688E+00
+5.473060E+01,+3.410947E+00,-1.047675E+00
+5.477180E+01,+3.410944E+00,-1.047656E+00
+5.481300E+01,+3.410937E+00,-1.047658E+00
+5.485430E+01,+3.410922E+00,-1.047650E+00
+5.489550E+01,+3.410916E+00,-1.047651E+00
+5.493670E+01,+3.410893E+00,-1.047660E+00
+5.497800E+01,+3.410888E+00,-1.047666E+00
+5.501920E+01,+3.410880E+00,-1.047636E+00
+5.506040E+01,+3.410867E+00,-1.047627E+00
+5.510170E+01,+3.410861E+00,-1.047612E+00
+5.514290E+01,+3.410846E+00,-1.047625E+00
+5.518410E+01,+3.410833E+00,-1.047593E+00
+5.522540E+01,+3.410835E+00,-1.047586E+00
+5.526660E+01,+3.410831E+00,-1.047598E+00
+5.530780E+01,+3.410821E+00,-1.047572E+00
+5.534910E+01,+3.410808E+00,-1.047555E+00
+5.539030E+01,+3.410816E+00,-1.047559E+00
+5.543150E+01,+3.410795E+00,-1.047530E+00
+5.547270E+01,+3.410791E+00,-1.047516E+00
+5.551390E+01,+3.410785E+00,-1.047490E+00
+5.555510E+01,+3.410785E+00,-1.047471E+00
+5.559640E+01,+3.410768E+00,-1.047465E+00
+5.563760E+01,+3.410774E+00,-1.047465E+00
+5.567880E+01,+3.410755E+00,-1.047438E+00
+5.572000E+01,+3.410749E+00,-1.047407E+00
+5.576120E+01,+3.410728E+00,-1.047415E+00
+5.580240E+01,+3.410725E+00,-1.047427E+00
+5.584360E+01,+3.410702E+00,-1.047461E+00
+5.588480E+01,+3.410702E+00,-1.047482E+00
+5.592600E+01,+3.410679E+00,-1.047450E+00
+5.596720E+01,+3.410687E+00,-1.047439E+00
+5.600850E+01,+3.410681E+00,-1.047407E+00
+5.604970E+01,+3.410679E+00,-1.047399E+00
+5.609090E+01,+3.410664E+00,-1.047427E+00
+5.613210E+01,+3.410647E+00,-1.047370E+00
+5.617330E+01,+3.410666E+00,-1.047361E+00
+5.621450E+01,+3.410643E+00,-1.047334E+00
+5.625570E+01,+3.410647E+00,-1.047372E+00
+5.629690E+01,+3.410603E+00,-1.047467E+00
+5.633810E+01,+3.410599E+00,-1.047421E+00
+5.637930E+01,+3.410599E+00,-1.047404E+00
+5.642050E+01,+3.410577E+00,-1.047396E+00
+5.646170E+01,+3.410563E+00,-1.047390E+00
+5.650290E+01,+3.410558E+00,-1.047354E+00
+5.654410E+01,+3.410560E+00,-1.047324E+00
+5.658540E+01,+3.410563E+00,-1.047299E+00
+5.662660E+01,+3.410558E+00,-1.047257E+00
+5.666780E+01,+3.410541E+00,-1.047218E+00
+5.670900E+01,+3.410547E+00,-1.047249E+00
+5.675020E+01,+3.410533E+00,-1.047218E+00
+5.679140E+01,+3.410529E+00,-1.047178E+00
+5.683260E+01,+3.410527E+00,-1.047140E+00
+5.687380E+01,+3.410520E+00,-1.047116E+00
+5.691500E+01,+3.410526E+00,-1.047078E+00
+5.695620E+01,+3.410518E+00,-1.047036E+00
+5.699740E+01,+3.410514E+00,-1.046996E+00
+5.703860E+01,+3.410514E+00,-1.046979E+00
+5.707990E+01,+3.410508E+00,-1.046977E+00
+5.712110E+01,+3.410482E+00,-1.046934E+00
+5.716230E+01,+3.410484E+00,-1.046906E+00
+5.720350E+01,+3.410480E+00,-1.046898E+00
+5.724470E+01,+3.410467E+00,-1.046883E+00
+5.728600E+01,+3.410461E+00,-1.046856E+00
+5.732720E+01,+3.410467E+00,-1.046841E+00
+5.736840E+01,+3.410450E+00,-1.046804E+00
+5.740970E+01,+3.410444E+00,-1.046813E+00
+5.745090E+01,+3.410433E+00,-1.046816E+00
+5.749210E+01,+3.410431E+00,-1.046815E+00
+5.753340E+01,+3.410418E+00,-1.046795E+00
+5.757460E+01,+3.410419E+00,-1.046770E+00
+5.761590E+01,+3.410400E+00,-1.046756E+00
+5.765710E+01,+3.410397E+00,-1.046726E+00
+5.769830E+01,+3.410385E+00,-1.046706E+00
+5.773960E+01,+3.410382E+00,-1.046691E+00
+5.778080E+01,+3.410385E+00,-1.046666E+00
+5.782210E+01,+3.410383E+00,-1.046664E+00
+5.786330E+01,+3.410349E+00,-1.046662E+00
+5.790450E+01,+3.410342E+00,-1.046648E+00
+5.794580E+01,+3.410355E+00,-1.046609E+00
+5.798700E+01,+3.410347E+00,-1.046574E+00
+5.802820E+01,+3.410353E+00,-1.046539E+00
+5.806950E+01,+3.410357E+00,-1.046503E+00
+5.811070E+01,+3.410336E+00,-1.046484E+00
+5.815200E+01,+3.410338E+00,-1.046472E+00
+5.819320E+01,+3.410330E+00,-1.046431E+00
+5.823450E+01,+3.410323E+00,-1.046443E+00
+5.827570E+01,+3.410287E+00,-1.046474E+00
+5.831700E+01,+3.410300E+00,-1.046436E+00
+5.835820E+01,+3.410285E+00,-1.046412E+00
+5.839950E+01,+3.410275E+00,-1.046427E+00
+5.844070E+01,+3.410279E+00,-1.046327E+00
+5.848190E+01,+3.410281E+00,-1.046371E+00
+5.852320E+01,+3.410256E+00,-1.046382E+00
+5.856440E+01,+3.410256E+00,-1.046352E+00
+5.860560E+01,+3.410253E+00,-1.046259E+00
+5.864690E+01,+3.410253E+00,-1.046235E+00
+5.868810E+01,+3.410245E+00,-1.046206E+00
+5.872940E+01,+3.410245E+00,-1.046216E+00
+5.877060E+01,+3.410233E+00,-1.046163E+00
+5.881180E+01,+3.410226E+00,-1.046224E+00
+5.885300E+01,+3.410205E+00,-1.046268E+00
+5.889430E+01,+3.410188E+00,-1.046230E+00
+5.893550E+01,+3.410186E+00,-1.046185E+00
+5.897680E+01,+3.410196E+00,-1.046177E+00
+5.901800E+01,+3.410171E+00,-1.046167E+00
+5.905920E+01,+3.410173E+00,-1.046151E+00
+5.910040E+01,+3.410160E+00,-1.046191E+00
+5.914170E+01,+3.410148E+00,-1.046177E+00
+5.918290E+01,+3.410129E+00,-1.046147E+00
+5.922410E+01,+3.410124E+00,-1.046120E+00
+5.926540E+01,+3.410127E+00,-1.046096E+00
+5.930660E+01,+3.410133E+00,-1.046052E+00
+5.934780E+01,+3.410120E+00,-1.046005E+00
+5.938900E+01,+3.410109E+00,-1.045989E+00
+5.943030E+01,+3.410109E+00,-1.045980E+00
+5.947150E+01,+3.410105E+00,-1.045992E+00
+5.951270E+01,+3.410084E+00,-1.046008E+00
+5.955400E+01,+3.410078E+00,-1.046003E+00
+5.959520E+01,+3.410059E+00,-1.045999E+00
+5.963640E+01,+3.410052E+00,-1.045972E+00
+5.967770E+01,+3.410057E+00,-1.045961E+00
+5.971890E+01,+3.410037E+00,-1.045959E+00
+5.976010E+01,+3.410017E+00,-1.045952E+00
+5.980130E+01,+3.410014E+00,-1.045965E+00
+5.984260E+01,+3.410016E+00,-1.045971E+00
+5.988380E+01,+3.409989E+00,-1.045971E+00
+5.992500E+01,+3.410008E+00,-1.045886E+00
+5.996630E+01,+3.409989E+00,-1.045944E+00
+6.000750E+01,+3.409977E+00,-1.045918E+00
+6.004870E+01,+3.409980E+00,-1.045872E+00
+6.008990E+01,+3.409955E+00,-1.045963E+00
+6.013120E+01,+3.409936E+00,-1.045975E+00
+6.017240E+01,+3.409926E+00,-1.045961E+00
+6.021370E+01,+3.409923E+00,-1.045941E+00
+6.025490E+01,+3.409909E+00,-1.045937E+00
+6.029620E+01,+3.409904E+00,-1.045929E+00
+6.033740E+01,+3.409890E+00,-1.045884E+00
+6.037860E+01,+3.409904E+00,-1.045833E+00
+6.041990E+01,+3.409885E+00,-1.045823E+00
+6.046110E+01,+3.409860E+00,-1.045887E+00
+6.050240E+01,+3.409856E+00,-1.045876E+00
+6.054360E+01,+3.409858E+00,-1.045864E+00
+6.058480E+01,+3.409849E+00,-1.045874E+00
+6.062610E+01,+3.409836E+00,-1.045845E+00
+6.066730E+01,+3.409836E+00,-1.045825E+00
+6.070850E+01,+3.409830E+00,-1.045839E+00
+6.074980E+01,+3.409815E+00,-1.045841E+00
+6.079100E+01,+3.409815E+00,-1.045835E+00
+6.083230E+01,+3.409803E+00,-1.045830E+00
+6.087350E+01,+3.409790E+00,-1.045825E+00
+6.091470E+01,+3.409777E+00,-1.045815E+00
+6.095600E+01,+3.409761E+00,-1.045767E+00
+6.099720E+01,+3.409763E+00,-1.045781E+00
+6.103840E+01,+3.409765E+00,-1.045755E+00
+6.107970E+01,+3.409761E+00,-1.045688E+00
+6.112090E+01,+3.409765E+00,-1.045676E+00
+6.116210E+01,+3.409746E+00,-1.045697E+00
+6.120340E+01,+3.409727E+00,-1.045679E+00
+6.124460E+01,+3.409733E+00,-1.045651E+00
+6.128580E+01,+3.409727E+00,-1.045632E+00
+6.132710E+01,+3.409722E+00,-1.045610E+00
+6.136830E+01,+3.409712E+00,-1.045619E+00
+6.140950E+01,+3.409695E+00,-1.045620E+00
+6.145080E+01,+3.409695E+00,-1.045608E+00
+6.149200E+01,+3.409680E+00,-1.045597E+00
+6.153320E+01,+3.409672E+00,-1.045576E+00
+6.157450E+01,+3.409665E+00,-1.045569E+00
+6.161570E+01,+3.409653E+00,-1.045563E+00
+6.165690E+01,+3.409653E+00,-1.045559E+00
+6.169820E+01,+3.409648E+00,-1.045567E+00
+6.173940E+01,+3.409632E+00,-1.045553E+00
+6.178060E+01,+3.409629E+00,-1.045557E+00
+6.182180E+01,+3.409608E+00,-1.045536E+00
+6.186310E+01,+3.409599E+00,-1.045546E+00
+6.190430E+01,+3.409599E+00,-1.045526E+00
+6.194550E+01,+3.409578E+00,-1.045551E+00
+6.198670E+01,+3.409583E+00,-1.045529E+00
+6.202800E+01,+3.409576E+00,-1.045531E+00
+6.206920E+01,+3.409572E+00,-1.045514E+00
+6.211040E+01,+3.409564E+00,-1.045491E+00
+6.215170E+01,+3.409562E+00,-1.045470E+00
+6.219290E+01,+3.409551E+00,-1.045445E+00
+6.223410E+01,+3.409523E+00,-1.045425E+00
+6.227530E+01,+3.409544E+00,-1.045409E+00
+6.231660E+01,+3.409523E+00,-1.045400E+00
+6.235780E+01,+3.409513E+00,-1.045391E+00
+6.239900E+01,+3.409511E+00,-1.045358E+00
+6.244020E+01,+3.409506E+00,-1.045346E+00
+6.248150E+01,+3.409490E+00,-1.045339E+00
+6.252270E+01,+3.409488E+00,-1.045328E+00
+6.256390E+01,+3.409488E+00,-1.045313E+00
+6.260510E+01,+3.409460E+00,-1.045272E+00
+6.264640E+01,+3.409467E+00,-1.045280E+00
+6.268760E+01,+3.409462E+00,-1.045194E+00
+6.272880E+01,+3.409490E+00,-1.045194E+00
+6.277000E+01,+3.409451E+00,-1.045180E+00
+6.281130E+01,+3.409470E+00,-1.045170E+00
