time_s,voltage_V,current_A
+6.058480E+01,+3.391974E+00,-1.034128E+00
+6.062600E+01,+3.391957E+00,-1.034101E+00
+6.066720E+01,+3.391972E+00,-1.034064E+00
+6.070850E+01,+3.391953E+00,-1.034118E+00
+6.074970E+01,+3.391945E+00,-1.034088E+00
+6.079090E+01,+3.391932E+00,-1.034134E+00
+6.083210E+01,+3.391930E+00,-1.034181E+00
+6.087330E+01,+3.391907E+00,-1.034179E+00
+6.091460E+01,+3.391907E+00,-1.034176E+00
+6.095580E+01,+3.391921E+00,-1.034198E+00
+6.099700E+01,+3.391903E+00,-1.034168E+00
+6.103820E+01,+3.391906E+00,-1.034140E+00
+6.107940E+01,+3.391906E+00,-1.034060E+00
+6.112060E+01,+3.391911E+00,-1.034058E+00
+6.116190E+01,+3.391909E+00,-1.034073E+00
+6.120310E+01,+3.391915E+00,-1.034049E+00
+6.124430E+01,+3.391906E+00,-1.034084E+00
+6.128550E+01,+3.391886E+00,-1.034123E+00
+6.132670E+01,+3.391865E+00,-1.034150E+00
+6.136800E+01,+3.391867E+00,-1.034143E+00
+6.140920E+01,+3.391847E+00,-1.034147E+00
+6.145040E+01,+3.391856E+00,-1.034134E+00
+6.149160E+01,+3.391845E+00,-1.034148E+00
+6.153280E+01,+3.391828E+00,-1.034164E+00
+6.157410E+01,+3.391839E+00,-1.034162E+00
+6.161530E+01,+3.391814E+00,-1.034179E+00
+6.165650E+01,+3.391816E+00,-1.034148E+00
+6.169770E+01,+3.391828E+00,-1.034058E+00
+6.173890E+01,+3.391826E+00,-1.034098E+00
+6.178010E+01,+3.391828E+00,-1.034159E+00
+6.182140E+01,+3.391801E+00,-1.034177E+00
+6.186260E+01,+3.391795E+00,-1.034173E+00
+6.190380E+01,+3.391799E+00,-1.034097E+00
+6.194500E+01,+3.391799E+00,-1.034148E+00
+6.198620E+01,+3.391782E+00,-1.034231E+00
+6.202740E+01,+3.391767E+00,-1.034195E+00
+6.206860E+01,+3.391767E+00,-1.034187E+00
+6.210980E+01,+3.391759E+00,-1.034229E+00
+6.215110E+01,+3.391735E+00,-1.034208E+00
+6.219230E+01,+3.391746E+00,-1.034146E+00
+6.223350E+01,+3.391763E+00,-1.034112E+00
+6.227470E+01,+3.391738E+00,-1.034152E+00
+6.231590E+01,+3.391735E+00,-1.034200E+00
+6.235710E+01,+3.391723E+00,-1.034209E+00
+6.239830E+01,+3.391720E+00,-1.034175E+00
+6.243950E+01,+3.391721E+00,-1.034131E+00
+6.248080E+01,+3.391731E+00,-1.034050E+00
+6.252200E+01,+3.391742E+00,-1.034079E+00
+6.256320E+01,+3.391725E+00,-1.034101E+00
+6.260440E+01,+3.391727E+00,-1.034045E+00
+6.264560E+01,+3.391716E+00,-1.034091E+00
+6.268680E+01,+3.391712E+00,-1.034063E+00
+6.272800E+01,+3.391706E+00,-1.034073E+00
+6.276920E+01,+3.391691E+00,-1.034050E+00
+6.281050E+01,+3.391689E+00,-1.034061E+00
+6.285170E+01,+3.391674E+00,-1.034167E+00
+6.289290E+01,+3.391659E+00,-1.034219E+00
+6.293410E+01,+3.391644E+00,-1.034202E+00
+6.297530E+01,+3.391640E+00,-1.034210E+00
+6.301650E+01,+3.391636E+00,-1.034216E+00
+6.305770E+01,+3.391640E+00,-1.034184E+00
+6.309890E+01,+3.391657E+00,-1.034043E+00
+6.314010E+01,+3.391644E+00,-1.034160E+00
+6.318130E+01,+3.391625E+00,-1.034179E+00
+6.322250E+01,+3.391615E+00,-1.034148E+00
+6.326370E+01,+3.391617E+00,-1.034135E+00
+6.330490E+01,+3.391619E+00,-1.034158E+00
+6.334610E+01,+3.391619E+00,-1.034017E+00
+6.338730E+01,+3.391619E+00,-1.034104E+00
+6.342850E+01,+3.391608E+00,-1.034111E+00
+6.346980E+01,+3.391625E+00,-1.034023E+00
+6.351100E+01,+3.391598E+00,-1.034152E+00
+6.355220E+01,+3.391566E+00,-1.034163E+00
+6.359340E+01,+3.391562E+00,-1.034166E+00
+6.363460E+01,+3.391558E+00,-1.034199E+00
+6.367580E+01,+3.391558E+00,-1.034216E+00
+6.371700E+01,+3.391557E+00,-1.034204E+00
+6.375820E+01,+3.391547E+00,-1.034185E+00
+6.379940E+01,+3.391540E+00,-1.034175E+00
+6.384070E+01,+3.391521E+00,-1.034207E+00
+6.388190E+01,+3.391528E+00,-1.034205E+00
+6.392310E+01,+3.391528E+00,-1.034180E+00
+6.396430E+01,+3.391540E+00,-1.034064E+00
+6.400560E+01,+3.391540E+00,-1.034108E+00
+6.404680E+01,+3.391547E+00,-1.034078E+00
+6.408800E+01,+3.391522E+00,-1.034103E+00
+6.412920E+01,+3.391524E+00,-1.034075E+00
+6.417040E+01,+3.391522E+00,-1.033980E+00
+6.421160E+01,+3.391526E+00,-1.033989E+00
+6.425290E+01,+3.391537E+00,-1.033921E+00
+6.429410E+01,+3.391536E+00,-1.033902E+00
+6.433530E+01,+3.391522E+00,-1.033935E+00
+6.437650E+01,+3.391522E+00,-1.033929E+00
+6.441780E+01,+3.391517E+00,-1.033921E+00
+6.445900E+01,+3.391515E+00,-1.033897E+00
+6.450020E+01,+3.391507E+00,-1.033906E+00
+6.454150E+01,+3.391488E+00,-1.033962E+00
+6.458270E+01,+3.391481E+00,-1.033986E+00
+6.462390E+01,+3.391490E+00,-1.033847E+00
+6.466520E+01,+3.391504E+00,-1.033890E+00
+6.470640E+01,+3.391490E+00,-1.033858E+00
+6.474770E+01,+3.391484E+00,-1.033853E+00
+6.478890E+01,+3.391484E+00,-1.033951E+00
+6.483020E+01,+3.391460E+00,-1.033936E+00
+6.487140E+01,+3.391454E+00,-1.033899E+00
+6.491270E+01,+3.391460E+00,-1.033890E+00
+6.495390E+01,+3.391465E+00,-1.033904E+00
+6.499520E+01,+3.391445E+00,-1.033963E+00
+6.503640E+01,+3.391418E+00,-1.033995E+00
+6.507760E+01,+3.391439E+00,-1.033788E+00
+6.511890E+01,+3.391456E+00,-1.033783E+00
+6.516010E+01,+3.391447E+00,-1.033793E+00
+6.520130E+01,+3.391435E+00,-1.033883E+00
+6.524260E+01,+3.391429E+00,-1.033849E+00
+6.528380E+01,+3.391437E+00,-1.033796E+00
+6.532510E+01,+3.391426E+00,-1.033806E+00
+6.536630E+01,+3.391437E+00,-1.033830E+00
+6.540750E+01,+3.391424E+00,-1.033843E+00
+6.544880E+01,+3.391407E+00,-1.033875E+00
+6.549000E+01,+3.391386E+00,-1.033909E+00
+6.553130E+01,+3.391382E+00,-1.033926E+00
+6.557250E+01,+3.391375E+00,-1.033916E+00
+6.561370E+01,+3.391373E+00,-1.033898E+00
+6.565500E+01,+3.391375E+00,-1.033873E+00
+6.569620E+01,+3.391397E+00,-1.033774E+00
+6.573740E+01,+3.391378E+00,-1.033826E+00
+6.577870E+01,+3.391382E+00,-1.033856E+00
+6.581990E+01,+3.391354E+00,-1.033930E+00
+6.586110E+01,+3.391352E+00,-1.033901E+00
+6.590240E+01,+3.391348E+00,-1.033892E+00
+6.594360E+01,+3.391340E+00,-1.033928E+00
+6.598480E+01,+3.391323E+00,-1.033950E+00
+6.602610E+01,+3.391331E+00,-1.033821E+00
+6.606730E+01,+3.391335E+00,-1.033842E+00
+6.610860E+01,+3.391329E+00,-1.033875E+00
+6.614980E+01,+3.391312E+00,-1.033891E+00
+6.619100E+01,+3.391310E+00,-1.033924E+00
+6.623220E+01,+3.391297E+00,-1.034003E+00
+6.627340E+01,+3.391270E+00,-1.034027E+00
+6.631470E+01,+3.391267E+00,-1.034037E+00
+6.635590E+01,+3.391253E+00,-1.034047E+00
+6.639710E+01,+3.391259E+00,-1.034046E+00
+6.643830E+01,+3.391236E+00,-1.034043E+00
+6.647950E+01,+3.391249E+00,-1.034030E+00
+6.652070E+01,+3.391251E+00,-1.034059E+00
+6.656190E+01,+3.391231E+00,-1.034032E+00
+6.660310E+01,+3.391228E+00,-1.034022E+00
+6.664430E+01,+3.391236E+00,-1.033982E+00
+6.668560E+01,+3.391268E+00,-1.033749E+00
+6.672680E+01,+3.391263E+00,-1.033875E+00
+6.676810E+01,+3.391238E+00,-1.033905E+00
+6.680930E+01,+3.391219E+00,-1.033952E+00
+6.685050E+01,+3.391215E+00,-1.033970E+00
+6.689180E+01,+3.391217E+00,-1.033925E+00
+6.693300E+01,+3.391227E+00,-1.033908E+00
+6.697420E+01,+3.391202E+00,-1.033929E+00
+6.701550E+01,+3.391200E+00,-1.033947E+00
+6.705670E+01,+3.391195E+00,-1.033931E+00
+6.709790E+01,+3.391189E+00,-1.033910E+00
+6.713910E+01,+3.391200E+00,-1.033864E+00
+6.718040E+01,+3.391185E+00,-1.033781E+00
+6.722160E+01,+3.391215E+00,-1.033713E+00
+6.726280E+01,+3.391213E+00,-1.033723E+00
+6.730410E+01,+3.391210E+00,-1.033720E+00
+6.734530E+01,+3.391212E+00,-1.033687E+00
+6.738650E+01,+3.391213E+00,-1.033694E+00
+6.742780E+01,+3.391210E+00,-1.033706E+00
+6.746900E+01,+3.391196E+00,-1.033693E+00
+6.751020E+01,+3.391210E+00,-1.033684E+00
+6.755140E+01,+3.391183E+00,-1.033811E+00
+6.759270E+01,+3.391149E+00,-1.033792E+00
+6.763390E+01,+3.391153E+00,-1.033798E+00
+6.767510E+01,+3.391155E+00,-1.033738E+00
+6.771640E+01,+3.391156E+00,-1.033768E+00
+6.775760E+01,+3.391147E+00,-1.033780E+00
+6.779880E+01,+3.391145E+00,-1.033777E+00
+6.784010E+01,+3.391145E+00,-1.033751E+00
+6.788130E+01,+3.391151E+00,-1.033755E+00
+6.792250E+01,+3.391136E+00,-1.033765E+00
+6.796370E+01,+3.391143E+00,-1.033772E+00
+6.800500E+01,+3.391122E+00,-1.033741E+00
+6.804620E+01,+3.391124E+00,-1.033753E+00
+6.808740E+01,+3.391109E+00,-1.033758E+00
+6.812860E+01,+3.391115E+00,-1.033772E+00
+6.816990E+01,+3.391098E+00,-1.033790E+00
+6.821110E+01,+3.391077E+00,-1.033813E+00
+6.825230E+01,+3.391088E+00,-1.033760E+00
+6.829350E+01,+3.391079E+00,-1.033804E+00
+6.833480E+01,+3.391079E+00,-1.033752E+00
+6.837600E+01,+3.391060E+00,-1.033815E+00
+6.841730E+01,+3.391052E+00,-1.033838E+00
+6.845850E+01,+3.391068E+00,-1.033730E+00
+6.849970E+01,+3.391073E+00,-1.033736E+00
+6.854100E+01,+3.391050E+00,-1.033791E+00
+6.858220E+01,+3.391035E+00,-1.033831E+00
+6.862340E+01,+3.391035E+00,-1.033801E+00
+6.866470E+01,+3.391045E+00,-1.033772E+00
+6.870590E+01,+3.391037E+00,-1.033772E+00
+6.874720E+01,+3.391037E+00,-1.033779E+00
+6.878840E+01,+3.391037E+00,-1.033750E+00
+6.882960E+01,+3.391022E+00,-1.033791E+00
+6.887090E+01,+3.391043E+00,-1.033626E+00
+6.891210E+01,+3.391026E+00,-1.033669E+00
+6.895330E+01,+3.391018E+00,-1.033666E+00
+6.899460E+01,+3.391016E+00,-1.033669E+00
+6.903580E+01,+3.391014E+00,-1.033720E+00
+6.907710E+01,+3.390991E+00,-1.033709E+00
+6.911830E+01,+3.390982E+00,-1.033744E+00
+6.915960E+01,+3.390975E+00,-1.033769E+00
+6.920080E+01,+3.390980E+00,-1.033765E+00
+6.924200E+01,+3.390975E+00,-1.033731E+00
+6.928330E+01,+3.390975E+00,-1.033738E+00
+6.932450E+01,+3.390963E+00,-1.033724E+00
+6.936560E+01,+3.390952E+00,-1.033705E+00
+6.940680E+01,+3.390961E+00,-1.033696E+00
+6.944810E+01,+3.390969E+00,-1.033693E+00
+6.948930E+01,+3.390955E+00,-1.033673E+00
+6.953050E+01,+3.390958E+00,-1.033659E+00
+6.957180E+01,+3.390940E+00,-1.033646E+00
+6.961300E+01,+3.390961E+00,-1.033594E+00
+6.965430E+01,+3.390944E+00,-1.033649E+00
+6.969550E+01,+3.390918E+00,-1.033684E+00
+6.973670E+01,+3.390912E+00,-1.033680E+00
+6.977800E+01,+3.390916E+00,-1.033690E+00
+6.981920E+01,+3.390904E+00,-1.033693E+00
+6.986050E+01,+3.390910E+00,-1.033679E+00
+6.990170E+01,+3.390895E+00,-1.033656E+00
+6.994290E+01,+3.390897E+00,-1.033657E+00
+6.998420E+01,+3.390899E+00,-1.033624E+00
+7.002540E+01,+3.390901E+00,-1.033629E+00
+7.006660E+01,+3.390876E+00,-1.033642E+00
+7.010790E+01,+3.390885E+00,-1.033591E+00
+7.014910E+01,+3.390878E+00,-1.033628E+00
+7.019040E+01,+3.390885E+00,-1.033577E+00
+7.023160E+01,+3.390883E+00,-1.033569E+00
+7.027280E+01,+3.390876E+00,-1.033569E+00
+7.031410E+01,+3.390882E+00,-1.033564E+00
+7.035530E+01,+3.390878E+00,-1.033442E+00
+7.039650E+01,+3.390891E+00,-1.033430E+00
+7.043780E+01,+3.390878E+00,-1.033438E+00
+7.047900E+01,+3.390865E+00,-1.033497E+00
+7.052020E+01,+3.390865E+00,-1.033472E+00
+7.056150E+01,+3.390862E+00,-1.033388E+00
+7.060270E+01,+3.390883E+00,-1.033337E+00
+7.064390E+01,+3.390865E+00,-1.033435E+00
+7.068520E+01,+3.390857E+00,-1.033455E+00
+7.072640E+01,+3.390846E+00,-1.033479E+00
+7.076760E+01,+3.390851E+00,-1.033440E+00
+7.080890E+01,+3.390842E+00,-1.033322E+00
+7.085010E+01,+3.390851E+00,-1.033332E+00
+7.089140E+01,+3.390844E+00,-1.033319E+00
+7.093260E+01,+3.390855E+00,-1.033353E+00
+7.097390E+01,+3.390823E+00,-1.033367E+00
+7.101510E+01,+3.390830E+00,-1.033359E+00
+7.105630E+01,+3.390819E+00,-1.033375E+00
+7.109760E+01,+3.390830E+00,-1.033375E+00
+7.113880E+01,+3.390813E+00,-1.033407E+00
+7.118000E+01,+3.390806E+00,-1.033416E+00
+7.122130E+01,+3.390800E+00,-1.033379E+00
+7.126250E+01,+3.390796E+00,-1.033396E+00
+7.130380E+01,+3.390787E+00,-1.033390E+00
+7.134500E+01,+3.390787E+00,-1.033414E+00
+7.138620E+01,+3.390766E+00,-1.033428E+00
+7.142740E+01,+3.390768E+00,-1.033430E+00
+7.146870E+01,+3.390770E+00,-1.033442E+00
+7.150990E+01,+3.390747E+00,-1.033443E+00
+7.155110E+01,+3.390760E+00,-1.033412E+00
+7.159240E+01,+3.390753E+00,-1.033392E+00
+7.163360E+01,+3.390754E+00,-1.033404E+00
+7.167480E+01,+3.390741E+00,-1.033405E+00
+7.171610E+01,+3.390735E+00,-1.033393E+00
+7.175730E+01,+3.390732E+00,-1.033394E+00
+7.179850E+01,+3.390734E+00,-1.033379E+00
+7.183980E+01,+3.390728E+00,-1.033376E+00
+7.188100E+01,+3.390724E+00,-1.033324E+00
+7.192220E+01,+3.390735E+00,-1.033148E+00
+7.196350E+01,+3.390749E+00,-1.033161E+00
+7.200470E+01,+3.390738E+00,-1.033196E+00
+7.204600E+01,+3.390741E+00,-1.033184E+00
+7.208720E+01,+3.390732E+00,-1.033210E+00
+7.212840E+01,+3.390734E+00,-1.033203E+00
+7.216970E+01,+3.390711E+00,-1.033266E+00
+7.221090E+01,+3.390690E+00,-1.033349E+00
+7.225210E+01,+3.390694E+00,-1.033294E+00
+7.229330E+01,+3.390705E+00,-1.033167E+00
+7.233460E+01,+3.390682E+00,-1.033303E+00
+7.237580E+01,+3.390669E+00,-1.033279E+00
+7.241700E+01,+3.390686E+00,-1.033240E+00
+7.245830E+01,+3.390675E+00,-1.033282E+00
+7.249950E+01,+3.390663E+00,-1.033283E+00
+7.254070E+01,+3.390669E+00,-1.033227E+00
+7.258190E+01,+3.390663E+00,-1.033198E+00
+7.262320E+01,+3.390669E+00,-1.033145E+00
+7.266440E+01,+3.390669E+00,-1.033244E+00
+7.270560E+01,+3.390641E+00,-1.033293E+00
+7.274680E+01,+3.390646E+00,-1.033274E+00
+7.278800E+01,+3.390641E+00,-1.033270E+00
+7.282930E+01,+3.390639E+00,-1.033285E+00
+7.287050E+01,+3.390624E+00,-1.033248E+00
+7.291170E+01,+3.390635E+00,-1.033185E+00
+7.295290E+01,+3.390635E+00,-1.033181E+00
+7.299420E+01,+3.390620E+00,-1.033195E+00
+7.303540E+01,+3.390607E+00,-1.033248E+00
+7.307660E+01,+3.390603E+00,-1.033185E+00
+7.311790E+01,+3.390625E+00,-1.033162E+00
+7.315910E+01,+3.390610E+00,-1.033185E+00
+7.320030E+01,+3.390601E+00,-1.033200E+00
+7.324150E+01,+3.390591E+00,-1.033199E+00
+7.328280E+01,+3.390601E+00,-1.033177E+00
+7.332400E+01,+3.390597E+00,-1.033082E+00
+7.336520E+01,+3.390591E+00,-1.033225E+00
+7.340640E+01,+3.390559E+00,-1.033284E+00
+7.344770E+01,+3.390552E+00,-1.033281E+00
+7.348890E+01,+3.390553E+00,-1.033258E+00
+7.353010E+01,+3.390544E+00,-1.033251E+00
+7.357130E+01,+3.390537E+00,-1.033219E+00
+7.361260E+01,+3.390534E+00,-1.033231E+00
+7.365380E+01,+3.390533E+00,-1.033224E+00
+7.369500E+01,+3.390538E+00,-1.033125E+00
+7.373620E+01,+3.390534E+00,-1.033196E+00
+7.377750E+01,+3.390514E+00,-1.033231E+00
+7.381870E+01,+3.390514E+00,-1.033273E+00
+7.385990E+01,+3.390489E+00,-1.033307E+00
+7.390120E+01,+3.390491E+00,-1.033274E+00
+7.394240E+01,+3.390485E+00,-1.033279E+00
+7.398370E+01,+3.390474E+00,-1.033321E+00
+7.402490E+01,+3.390478E+00,-1.033351E+00
+7.406620E+01,+3.390457E+00,-1.033360E+00
+7.410740E+01,+3.390462E+00,-1.033370E+00
+7.414860E+01,+3.390455E+00,-1.033371E+00
+7.418990E+01,+3.390444E+00,-1.033359E+00
+7.423110E+01,+3.390440E+00,-1.033386E+00
+7.427230E+01,+3.390444E+00,-1.033383E+00
+7.431360E+01,+3.390417E+00,-1.033398E+00
+7.435480E+01,+3.390409E+00,-1.033406E+00
+7.439610E+01,+3.390415E+00,-1.033407E+00
+7.443730E+01,+3.390409E+00,-1.033311E+00
+7.447850E+01,+3.390411E+00,-1.033387E+00
+7.451980E+01,+3.390381E+00,-1.033446E+00
+7.456100E+01,+3.390379E+00,-1.033379E+00
+7.460230E+01,+3.390408E+00,-1.033289E+00
+7.464350E+01,+3.390396E+00,-1.033342E+00
+7.468470E+01,+3.390387E+00,-1.033352E+00
+7.472600E+01,+3.390385E+00,-1.033310E+00
+7.476720E+01,+3.390390E+00,-1.033231E+00
+7.480850E+01,+3.390388E+00,-1.033303E+00
+7.484970E+01,+3.390360E+00,-1.033324E+00
+7.489090E+01,+3.390360E+00,-1.033336E+00
+7.493220E+01,+3.390364E+00,-1.033306E+00
+7.497340E+01,+3.390360E+00,-1.033258E+00
+7.501460E+01,+3.390370E+00,-1.033139E+00
+7.505590E+01,+3.390364E+00,-1.033246E+00
+7.509710E+01,+3.390366E+00,-1.033261E+00
+7.513840E+01,+3.390347E+00,-1.033224E+00
+7.517960E+01,+3.390347E+00,-1.033226E+00
+7.522080E+01,+3.390351E+00,-1.033212E+00
+7.526210E+01,+3.390352E+00,-1.033097E+00
+7.530330E+01,+3.390351E+00,-1.033178E+00
+7.534460E+01,+3.390339E+00,-1.033190E+00
+7.538580E+01,+3.390337E+00,-1.033191E+00
+7.542700E+01,+3.390337E+00,-1.033178E+00
+7.546830E+01,+3.390320E+00,-1.033177E+00
+7.550950E+01,+3.390330E+00,-1.033172E+00
+7.555070E+01,+3.390322E+00,-1.033148E+00
+7.559200E+01,+3.390333E+00,-1.033117E+00
+7.563320E+01,+3.390332E+00,-1.033094E+00
+7.567440E+01,+3.390322E+00,-1.033086E+00
+7.571570E+01,+3.390311E+00,-1.033069E+00
+7.575690E+01,+3.390318E+00,-1.033045E+00
+7.579810E+01,+3.390313E+00,-1.033055E+00
+7.583940E+01,+3.390305E+00,-1.033029E+00
+7.588060E+01,+3.390305E+00,-1.033030E+00
+7.592180E+01,+3.390301E+00,-1.033020E+00
+7.596300E+01,+3.390303E+00,-1.033010E+00
+7.600430E+01,+3.390292E+00,-1.033007E+00
+7.604550E+01,+3.390294E+00,-1.033030E+00
+7.608670E+01,+3.390282E+00,-1.033037E+00
+7.612800E+01,+3.390286E+00,-1.033039E+00
+7.616920E+01,+3.390282E+00,-1.033012E+00
+7.621040E+01,+3.390284E+00,-1.033031E+00
+7.625170E+01,+3.390271E+00,-1.032965E+00
+7.629290E+01,+3.390269E+00,-1.033000E+00
+7.633410E+01,+3.390252E+00,-1.033031E+00
+7.637540E+01,+3.390241E+00,-1.033037E+00
+7.641660E+01,+3.390235E+00,-1.033010E+00
+7.645780E+01,+3.390233E+00,-1.033054E+00
+7.649910E+01,+3.390214E+00,-1.033071E+00
+7.654030E+01,+3.390233E+00,-1.033018E+00
+7.658150E+01,+3.390222E+00,-1.033049E+00
+7.662280E+01,+3.390208E+00,-1.033014E+00
+7.666400E+01,+3.390212E+00,-1.033004E+00
+7.670520E+01,+3.390218E+00,-1.032990E+00
+7.674650E+01,+3.390210E+00,-1.033018E+00
+7.678770E+01,+3.390201E+00,-1.032964E+00
+7.682890E+01,+3.390208E+00,-1.033024E+00
+7.687020E+01,+3.390186E+00,-1.033051E+00
+7.691140E+01,+3.390178E+00,-1.033110E+00
+7.695260E+01,+3.390174E+00,-1.033102E+00
+7.699380E+01,+3.390165E+00,-1.033078E+00
+7.703510E+01,+3.390165E+00,-1.033054E+00
+7.707630E+01,+3.390159E+00,-1.033019E+00
+7.711750E+01,+3.390161E+00,-1.033013E+00
+7.715880E+01,+3.390152E+00,-1.033043E+00
+7.720000E+01,+3.390150E+00,-1.033082E+00
+7.724120E+01,+3.390133E+00,-1.033105E+00
+7.728240E+01,+3.390121E+00,-1.033060E+00
+7.732370E+01,+3.390127E+00,-1.033048E+00
+7.736490E+01,+3.390136E+00,-1.033050E+00
+7.740610E+01,+3.390123E+00,-1.033046E+00
+7.744740E+01,+3.390125E+00,-1.033035E+00
+7.748860E+01,+3.390108E+00,-1.033022E+00
+7.752980E+01,+3.390131E+00,-1.033031E+00
+7.757100E+01,+3.390100E+00,-1.033031E+00
+7.761230E+01,+3.390106E+00,-1.033021E+00
+7.765350E+01,+3.390093E+00,-1.033005E+00
+7.769470E+01,+3.390093E+00,-1.033018E+00
+7.773590E+01,+3.390099E+00,-1.032973E+00
+7.777720E+01,+3.390093E+00,-1.033023E+00
+7.781840E+01,+3.390066E+00,-1.033047E+00
+7.785960E+01,+3.390070E+00,-1.033040E+00
+7.790080E+01,+3.390063E+00,-1.033044E+00
+7.794210E+01,+3.390064E+00,-1.033056E+00
+7.798330E+01,+3.390040E+00,-1.033086E+00
+7.802450E+01,+3.390053E+00,-1.032914E+00
+7.806570E+01,+3.390068E+00,-1.032993E+00
+7.810700E+01,+3.390047E+00,-1.033090E+00
+7.814820E+01,+3.390027E+00,-1.033175E+00
+7.818950E+01,+3.390007E+00,-1.033193E+00
+7.823070E+01,+3.390019E+00,-1.033154E+00
+7.827200E+01,+3.389998E+00,-1.033191E+00
+7.831320E+01,+3.389983E+00,-1.033185E+00
+7.835450E+01,+3.389994E+00,-1.033118E+00
+7.839570E+01,+3.390011E+00,-1.033090E+00
+7.843700E+01,+3.389987E+00,-1.033093E+00
+7.847820E+01,+3.389994E+00,-1.033107E+00
+7.851940E+01,+3.389983E+00,-1.033112E+00
+7.856070E+01,+3.389970E+00,-1.033095E+00
+7.860190E+01,+3.389971E+00,-1.033097E+00
+7.864320E+01,+3.389979E+00,-1.033125E+00
+7.868440E+01,+3.389955E+00,-1.033135E+00
+7.872560E+01,+3.389962E+00,-1.033043E+00
+7.876690E+01,+3.389977E+00,-1.033076E+00
+7.880810E+01,+3.389956E+00,-1.033097E+00
+7.884940E+01,+3.389947E+00,-1.033115E+00
+7.889060E+01,+3.389949E+00,-1.033086E+00
+7.893180E+01,+3.389945E+00,-1.033054E+00
+7.897310E+01,+3.389952E+00,-1.032944E+00
+7.901430E+01,+3.389951E+00,-1.033021E+00
+7.905550E+01,+3.389932E+00,-1.033021E+00
+7.909680E+01,+3.389926E+00,-1.033009E+00
+7.913800E+01,+3.389930E+00,-1.033033E+00
+7.917930E+01,+3.389919E+00,-1.033025E+00
+7.922050E+01,+3.389913E+00,-1.033023E+00
+7.926180E+01,+3.389928E+00,-1.033042E+00
+7.930300E+01,+3.389916E+00,-1.033050E+00
+7.934420E+01,+3.389913E+00,-1.033041E+00
+7.938550E+01,+3.389899E+00,-1.033026E+00
+7.942670E+01,+3.389920E+00,-1.032942E+00
+7.946790E+01,+3.389909E+00,-1.033013E+00
+7.950920E+01,+3.389894E+00,-1.033038E+00
+7.955040E+01,+3.389880E+00,-1.033111E+00
+7.959160E+01,+3.389850E+00,-1.033174E+00
+7.963290E+01,+3.389846E+00,-1.033144E+00
+7.967410E+01,+3.389867E+00,-1.033054E+00
+7.971530E+01,+3.389875E+00,-1.032963E+00
+7.975660E+01,+3.389852E+00,-1.033116E+00
+7.981860E+01,+3.389808E+00,-1.033155E+00
+7.985990E+01,+3.389827E+00,-1.033089E+00
+7.990110E+01,+3.389822E+00,-1.033136E+00
+7.994230E+01,+3.389814E+00,-1.033128E+00
+7.998360E+01,+3.389814E+00,-1.033071E+00
+8.002480E+01,+3.389822E+00,-1.033049E+00
+8.006600E+01,+3.389818E+00,-1.033047E+00
+8.010730E+01,+3.389812E+00,-1.033028E+00
+8.014850E+01,+3.389823E+00,-1.033007E+00
+8.018980E+01,+3.389805E+00,-1.033007E+00
+8.023100E+01,+3.389808E+00,-1.033003E+00
+8.027220E+01,+3.389797E+00,-1.033004E+00
+8.031350E+01,+3.389799E+00,-1.032935E+00
+8.035470E+01,+3.389816E+00,-1.032927E+00
+8.039590E+01,+3.389793E+00,-1.032995E+00
+8.043720E+01,+3.389782E+00,-1.032993E+00
+8.047840E+01,+3.389784E+00,-1.032962E+00
+8.051970E+01,+3.389778E+00,-1.032961E+00
+8.056090E+01,+3.389786E+00,-1.033002E+00
+8.060210E+01,+3.389759E+00,-1.032986E+00
+8.064330E+01,+3.389759E+00,-1.032965E+00
+8.068460E+01,+3.389772E+00,-1.032956E+00
+8.072580E+01,+3.389761E+00,-1.032940E+00
+8.076700E+01,+3.389765E+00,-1.032847E+00
+8.080830E+01,+3.389774E+00,-1.032878E+00
+8.084950E+01,+3.389761E+00,-1.032852E+00
+8.089070E+01,+3.389769E+00,-1.032850E+00
+8.093200E+01,+3.389763E+00,-1.032846E+00
+8.097320E+01,+3.389767E+00,-1.032827E+00
+8.101440E+01,+3.389750E+00,-1.032869E+00
+8.105560E+01,+3.389725E+00,-1.032971E+00
+8.109690E+01,+3.389715E+00,-1.032927E+00
+8.113810E+01,+3.389727E+00,-1.032964E+00
+8.117930E+01,+3.389710E+00,-1.032956E+00
+8.122060E+01,+3.389702E+00,-1.032939E+00
+8.126180E+01,+3.389704E+00,-1.032953E+00
+8.130300E+01,+3.389697E+00,-1.032935E+00
+8.134420E+01,+3.389691E+00,-1.032959E+00
+8.138550E+01,+3.389687E+00,-1.032770E+00
+8.142670E+01,+3.389721E+00,-1.032798E+00
+8.146790E+01,+3.389704E+00,-1.032822E+00
+8.150920E+01,+3.389708E+00,-1.032813E+00
+8.155040E+01,+3.389691E+00,-1.032853E+00
+8.159160E+01,+3.389682E+00,-1.032860E+00
+8.163290E+01,+3.389685E+00,-1.032783E+00
+8.167410E+01,+3.389683E+00,-1.032794E+00
+8.171530E+01,+3.389685E+00,-1.032760E+00
+8.175660E+01,+3.389682E+00,-1.032749E+00
+8.179780E+01,+3.389678E+00,-1.032760E+00
+8.183900E+01,+3.389666E+00,-1.032758E+00
+8.188020E+01,+3.389657E+00,-1.032790E+00
+8.192150E+01,+3.389640E+00,-1.032799E+00
